Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Colobus_angolensis	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_imitator	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.0006866	5.9628e-05	0.00025826	4.541e-06	0.00035464	0.0089919	0.0027031	4.5024e-07	0.00014169	0.0042189	0.0020604	0.0099881	0.0099881	1.4585e-07	7.3609e-05	0.00010776	0.0020865	0.011882	0.01	0.01	0.00126	0.00011716	0.0091509	0.0084741	0.000125	0.00057028	0.0003179	4.5811e-08	4.4444e-05	1.599e-05	
0.00068957	5.9387e-05	0.00026014	4.6572e-06	0.00035789	0.0089922	0.0027494	4.6814e-07	0.00014353	0.0042206	0.0020631	0.0099881	0.0099881	1.6594e-07	7.3462e-05	0.0001083	0.0020867	0.011877	0.01	0.01	0.001264	0.0001189	0.00919	0.0084746	0.00012596	0.00057364	0.00032002	4.691e-08	4.4687e-05	1.5973e-05	
0.00069252	6.1597e-05	0.00026199	4.7642e-06	0.00036113	0.0089926	0.0027941	4.8061e-07	0.00014535	0.0042223	0.0020656	0.0099881	0.0099881	1.8162e-07	7.3325e-05	0.0001088	0.0020869	0.011871	0.01	0.01	0.0012681	0.00012061	0.009229	0.0084751	0.00012689	0.00057698	0.00032211	4.0287e-08	4.49e-05	1.5948e-05	
0.00069545	6.3798e-05	0.00026382	4.8638e-06	0.00036436	0.008993	0.0028377	4.8819e-07	0.00014716	0.004224	0.002068	0.0099881	0.0099881	1.9353e-07	7.3181e-05	0.00010926	0.002087	0.011865	0.01	0.01	0.0012721	0.00012231	0.0092679	0.0084756	0.0001278	0.00058031	0.00032418	2.6453e-08	4.5087e-05	1.5916e-05	
0.00069841	6.6013e-05	0.00026569	4.975e-06	0.00036761	0.0089933	0.002885	4.9684e-07	0.000149	0.0042257	0.0020705	0.0099881	0.0099881	2.0827e-07	7.3043e-05	0.00010981	0.0020872	0.011859	0.01	0.01	0.0012761	0.00012404	0.0093071	0.0084762	0.00012875	0.00058366	0.00032629	1.1979e-08	4.5314e-05	1.5886e-05	
0.00070136	6.8219e-05	0.00026754	5.0796e-06	0.00037084	0.0089937	0.0029314	5.0086e-07	0.00015083	0.0042274	0.002073	0.0099881	0.0099881	2.1946e-07	7.2898e-05	0.00011034	0.0020873	0.011853	0.01	0.01	0.0012802	0.00012575	0.0093463	0.0084767	0.00012969	0.000587	0.00032838	2.3219e-08	4.5519e-05	1.5849e-05	
0.00070433	7.0438e-05	0.00026943	5.1951e-06	0.00037409	0.0089941	0.0029815	5.0565e-07	0.00015268	0.0042292	0.0020756	0.0099881	0.0099881	2.3332e-07	7.2759e-05	0.00011095	0.0020876	0.011848	0.01	0.01	0.0012842	0.00012749	0.0093859	0.0084772	0.00013066	0.00059034	0.0003305	3.2811e-08	4.576e-05	1.5814e-05	
0.00070734	7.267e-05	0.00027134	5.3218e-06	0.00037735	0.0089945	0.0030355	5.1114e-07	0.00015457	0.004231	0.0020782	0.0099881	0.0099881	2.5006e-07	7.2625e-05	0.00011166	0.0020879	0.011842	0.01	0.01	0.0012883	0.00012926	0.0094258	0.0084777	0.00013166	0.0005937	0.00033266	4.1085e-08	4.6037e-05	1.5781e-05	
0.00071038	7.4915e-05	0.00027324	5.4422e-06	0.00038062	0.0089948	0.0030886	5.122e-07	0.00015648	0.0042328	0.0020808	0.0099881	0.0099881	2.6336e-07	7.2497e-05	0.00011235	0.0020882	0.011837	0.01	0.01	0.0012924	0.00013106	0.009466	0.0084783	0.0001327	0.00059707	0.00033479	4.271e-08	4.6293e-05	1.5742e-05	
0.00071345	7.7171e-05	0.00027518	5.5741e-06	0.00038389	0.0089952	0.0031457	5.139e-07	0.00015843	0.0042347	0.0020835	0.0099881	0.0099881	2.7969e-07	7.2374e-05	0.00011312	0.0020887	0.011831	0.01	0.01	0.0012965	0.00013289	0.0095066	0.0084788	0.00013378	0.00060045	0.00033696	4.3094e-08	4.6585e-05	1.5704e-05	
0.00071655	7.9441e-05	0.00027714	5.7178e-06	0.00038718	0.0089956	0.0032073	5.1624e-07	0.00016041	0.0042366	0.0020862	0.0099882	0.0099882	2.9934e-07	7.2257e-05	0.000114	0.0020892	0.011826	0.01	0.01	0.0013007	0.00013475	0.0095476	0.0084794	0.00013489	0.00060385	0.00033916	4.2232e-08	4.6913e-05	1.5667e-05	
0.00071969	8.1724e-05	0.00027913	5.8752e-06	0.00039049	0.0089961	0.0032738	5.1952e-07	0.00016242	0.0042385	0.002089	0.0099882	0.0099882	3.2313e-07	7.2146e-05	0.00011498	0.0020897	0.01182	0.01	0.01	0.0013048	0.00013663	0.009589	0.00848	0.00013605	0.00060725	0.0003414	4.0394e-08	4.728e-05	1.5633e-05	
0.0007228	8.4e-05	0.00028111	6.0261e-06	0.00039378	0.0089965	0.0033393	5.1838e-07	0.00016442	0.0042404	0.0020918	0.0099882	0.0099882	3.4327e-07	7.2028e-05	0.00011594	0.0020904	0.011815	0.01	0.01	0.001309	0.00013851	0.0096303	0.0084806	0.00013718	0.00061067	0.00034362	3.2013e-08	4.7628e-05	1.5592e-05	
0.00072596	8.629e-05	0.00028313	6.1912e-06	0.00039709	0.0089969	0.0034101	5.1817e-07	0.00016646	0.0042424	0.0020946	0.0099882	0.0099882	3.6793e-07	7.1916e-05	0.00011701	0.0020911	0.01181	0.01	0.01	0.0013132	0.00014041	0.009672	0.0084812	0.00013836	0.0006141	0.00034587	2.2462e-08	4.8015e-05	1.5553e-05	
0.0007291	8.8573e-05	0.00028513	6.3498e-06	0.00040038	0.0089973	0.0034798	5.1358e-07	0.00016848	0.0042444	0.0020974	0.0099882	0.0099882	3.8891e-07	7.1798e-05	0.00011806	0.0020918	0.011805	0.01	0.01	0.0013173	0.00014231	0.0097136	0.0084818	0.00013953	0.00061752	0.00034811	5.5549e-08	4.8383e-05	1.5508e-05	
0.00073222	9.0848e-05	0.00028712	6.5019e-06	0.00040367	0.0089977	0.0035484	5.0461e-07	0.00017049	0.0042463	0.0021002	0.0099882	0.0099882	4.0625e-07	7.1673e-05	0.00011907	0.0020925	0.011799	0.01	0.01	0.0013215	0.00014419	0.0097552	0.0084823	0.00014068	0.00062093	0.00035034	8.1383e-08	4.8731e-05	1.5457e-05	
0.00073538	9.3135e-05	0.00028914	6.6673e-06	0.00040697	0.0089981	0.0036221	4.9624e-07	0.00017253	0.0042483	0.002103	0.0099882	0.0099882	4.2786e-07	7.1554e-05	0.0001202	0.0020932	0.011794	0.01	0.01	0.0013256	0.0001461	0.0097971	0.0084829	0.00014187	0.00062436	0.00035259	1.0956e-07	4.9116e-05	1.5407e-05	
0.00073852	9.5416e-05	0.00029115	6.8262e-06	0.00041027	0.0089986	0.0036948	4.835e-07	0.00017456	0.0042503	0.0021058	0.0099882	0.0099882	4.4577e-07	7.1428e-05	0.00012129	0.002094	0.011789	0.01	0.01	0.0013298	0.000148	0.009839	0.0084835	0.00014304	0.00062777	0.00035484	1.3031e-07	4.948e-05	1.535e-05	
0.0007417	9.771e-05	0.00029319	7.0002e-06	0.00041357	0.008999	0.0037733	4.716e-07	0.00017662	0.0042523	0.0021087	0.0099882	0.0099882	4.6876e-07	7.1308e-05	0.00012035	0.0020947	0.011784	0.01	0.01	0.001334	0.00014993	0.0098813	0.0084841	0.00014425	0.0006312	0.00035712	1.548e-07	4.9886e-05	1.5296e-05	
0.00074491	0.00010002	0.00029527	7.19e-06	0.00041689	0.0089994	0.0038581	4.605e-07	0.00017872	0.0042543	0.0021116	0.0099882	0.0099882	4.9735e-07	7.1194e-05	0.00011951	0.0020956	0.011779	0.01	0.01	0.0013382	0.0001519	0.0099239	0.0084847	0.00014551	0.00063464	0.00035943	1.841e-07	5.0334e-05	1.5243e-05	
0.0007481	0.00010232	0.00029733	7.3731e-06	0.0004202	0.0089998	0.0039416	6.6782e-07	0.0001808	0.0042563	0.0021145	0.0099882	0.0099882	5.2205e-07	7.1073e-05	0.00011864	0.0020965	0.011774	0.01	0.01	0.0013423	0.00015385	0.0099665	0.0084853	0.00014675	0.00063807	0.00036173	2.0561e-07	5.0762e-05	1.5184e-05	
0.00075128	0.00010461	0.00029938	7.5493e-06	0.0004235	0.0090003	0.0040239	8.6861e-07	0.00018287	0.0042584	0.0021174	0.0099882	0.0099882	5.429e-07	7.0946e-05	0.00011775	0.0020973	0.011769	0.01	0.01	0.0013465	0.00015579	0.010009	0.008486	0.00014798	0.0006415	0.00036401	2.1937e-07	5.1169e-05	1.675e-05	
0.0007545	0.00010692	0.00030146	7.742e-06	0.00042682	0.0090007	0.0041127	1.0821e-06	0.00018498	0.0042604	0.0021203	0.0099882	0.0099882	5.6967e-07	7.0825e-05	0.00011697	0.0020982	0.011764	0.01	0.01	0.0013507	0.00015776	0.010052	0.0084866	0.00014925	0.00064493	0.00036633	2.3851e-07	5.1618e-05	1.8339e-05	
0.00075775	0.00010924	0.00030358	7.9507e-06	0.00043014	0.0090011	0.0042082	1.3082e-06	0.00018712	0.0042625	0.0021233	0.0099882	0.0099882	6.0235e-07	7.0709e-05	0.00011627	0.0020991	0.011759	0.01	0.01	0.0013549	0.00015977	0.010095	0.0084872	0.00015056	0.00064838	0.00036869	2.6305e-07	5.2108e-05	1.995e-05	
0.00076098	0.00011156	0.00030569	8.1523e-06	0.00043346	0.0090016	0.0043022	1.5274e-06	0.00018925	0.0042646	0.0021263	0.0099882	0.0099882	6.3097e-07	7.0587e-05	0.00011556	0.0021001	0.011754	0.01	0.01	0.0013592	0.00016176	0.010139	0.0084878	0.00015186	0.00065182	0.00037102	2.7956e-07	5.2577e-05	2.1551e-05	
0.0007642	0.00011386	0.00030778	8.3468e-06	0.00043677	0.009002	0.0043948	1.7398e-06	0.00019137	0.0042667	0.0021292	0.0099882	0.0099882	6.5558e-07	7.0458e-05	0.00011482	0.002101	0.011749	0.01	0.01	0.0013633	0.00016374	0.010182	0.0084884	0.00015314	0.00065525	0.00037335	2.8806e-07	5.3025e-05	2.3144e-05	
0.00076745	0.00011616	0.0003099	8.5578e-06	0.00044009	0.0090025	0.0044944	1.9654e-06	0.00019352	0.0042688	0.0021322	0.0099882	0.0099882	6.8642e-07	7.0334e-05	0.00011417	0.002102	0.011744	0.01	0.01	0.0013676	0.00016575	0.010225	0.0084891	0.00015446	0.0006587	0.00037571	3.0235e-07	5.3514e-05	2.4758e-05	
0.00077069	0.00011845	0.00031201	8.7616e-06	0.0004434	0.0090029	0.0045931	2.1839e-06	0.00019565	0.0042709	0.0021351	0.0099882	0.0099882	7.1311e-07	7.0204e-05	0.00011349	0.002103	0.01174	0.01	0.01	0.0013718	0.00016775	0.010269	0.0084897	0.00015577	0.00066213	0.00037805	3.085e-07	5.3982e-05	2.6363e-05	
0.00077397	0.00012076	0.00031416	8.984e-06	0.00044673	0.0090034	0.0046996	2.4178e-06	0.00019783	0.0042731	0.002138	0.0099882	0.0099882	7.4713e-07	7.008e-05	0.00011291	0.002104	0.011735	0.01	0.01	0.001376	0.00016978	0.010313	0.0084904	0.00015712	0.00066558	0.00038043	3.2159e-07	5.4496e-05	2.7993e-05	
0.00077723	0.00012305	0.00031629	9.199e-06	0.00045005	0.0090038	0.0048046	2.6444e-06	0.00019999	0.0042752	0.002141	0.0099882	0.0099882	7.7692e-07	6.9949e-05	0.00011231	0.002105	0.01173	0.01	0.01	0.0013802	0.0001718	0.010357	0.008491	0.00015846	0.00066902	0.0003828	3.2652e-07	5.4988e-05	2.9613e-05	
0.00078047	0.00012534	0.00031841	9.4067e-06	0.00045336	0.0090043	0.004918	2.8875e-06	0.00020213	0.0042773	0.0021439	0.0099883	0.0099883	8.1497e-07	6.9812e-05	0.00011179	0.002106	0.011725	0.01	0.01	0.0013844	0.00017381	0.0104	0.0084916	0.00015978	0.00067245	0.00038515	3.2029e-07	5.546e-05	3.1223e-05	
0.00078375	0.00012765	0.00032056	9.6336e-06	0.00045668	0.0090047	0.0050405	3.1482e-06	0.00020432	0.0042795	0.0021469	0.0099883	0.0099883	8.6179e-07	6.9668e-05	0.00011137	0.0021071	0.011721	0.01	0.01	0.0013886	0.00017585	0.010445	0.0084923	0.00016115	0.00067589	0.00038754	3.2109e-07	5.5977e-05	3.2859e-05	
0.00078702	0.00012994	0.0003227	9.8531e-06	0.00045999	0.0090052	0.0051611	3.4013e-06	0.00020649	0.0042816	0.0021498	0.0099883	0.0099883	9.0408e-07	6.9518e-05	0.00011093	0.0021081	0.011716	0.01	0.01	0.0013928	0.00017788	0.010489	0.0084929	0.0001625	0.00067932	0.00038992	3.1376e-07	5.6473e-05	3.4485e-05	
0.00079032	0.00013226	0.00032488	1.0093e-05	0.00046332	0.0090056	0.0052914	3.6731e-06	0.00020869	0.0042838	0.0021528	0.0099883	0.0099883	8.3212e-07	6.9373e-05	0.00011057	0.0021092	0.011711	0.01	0.01	0.001397	0.00017995	0.010533	0.0084936	0.0001639	0.00068277	0.00039233	3.1334e-07	5.7017e-05	3.6136e-05	
0.00079366	0.00013458	0.0003271	1.0352e-05	0.00046666	0.0090061	0.0054314	3.9636e-06	0.00021094	0.004286	0.0021559	0.0099883	0.0099883	7.7048e-07	6.9233e-05	0.0001103	0.0021104	0.011707	0.01	0.01	0.0014012	0.00018205	0.010578	0.0084942	0.00016534	0.00068623	0.00039478	3.1897e-07	5.7604e-05	3.7811e-05	
0.00079702	0.00013692	0.00032934	1.0632e-05	0.00047001	0.0090066	0.0055818	4.2741e-06	0.00021322	0.0042883	0.002159	0.0099883	0.0099883	7.1798e-07	6.9099e-05	0.0001101	0.0021117	0.011702	0.01	0.01	0.0014054	0.00018418	0.010624	0.0084949	0.00016683	0.0006897	0.00039725	3.3085e-07	5.8236e-05	3.9511e-05	
0.00080038	0.00013925	0.00033163	1.0897e-05	0.00047335	0.009007	0.0057299	4.5761e-06	0.00021549	0.0042905	0.0021621	0.0099883	0.0099883	6.6084e-07	6.8957e-05	0.00010988	0.0021129	0.011698	0.01	0.01	0.0014097	0.0001863	0.010669	0.0084956	0.0001683	0.00069317	0.00039977	3.3451e-07	5.8846e-05	4.1201e-05	
0.00080372	0.00014158	0.0003339	1.1155e-05	0.00047669	0.0090075	0.0058758	4.8696e-06	0.00021774	0.0042927	0.0021652	0.0099883	0.0099883	5.9901e-07	6.881e-05	0.00010963	0.0021141	0.011693	0.01	0.01	0.0014139	0.00018841	0.010714	0.0084962	0.00016975	0.00069662	0.00040227	3.2995e-07	5.9435e-05	4.2881e-05	
0.00080709	0.00014392	0.00033616	1.1404e-05	0.00048004	0.009008	0.0060325	5.184e-06	0.00022004	0.004295	0.0021683	0.0099883	0.0099883	5.457e-07	6.8668e-05	0.00010947	0.0021154	0.011689	0.01	0.01	0.0014181	0.00019055	0.01076	0.0084969	0.00017125	0.00070009	0.00040476	3.3176e-07	6.0002e-05	4.4551e-05	
0.00081045	0.00014625	0.0003384	1.1646e-05	0.00048338	0.0090085	0.0061869	5.4897e-06	0.00022231	0.0042973	0.0021714	0.0099883	0.0099883	4.8793e-07	6.8519e-05	0.00010928	0.0021167	0.011684	0.01	0.01	0.0014223	0.00019268	0.010805	0.0084976	0.00017274	0.00070355	0.00040724	3.254e-07	6.0548e-05	4.6211e-05	
0.00081384	0.00014859	0.00034068	1.1909e-05	0.00048673	0.0090089	0.0063527	5.8174e-06	0.00022463	0.0042996	0.0021745	0.0099883	0.0099883	4.3784e-07	6.8375e-05	0.00010917	0.002118	0.01168	0.01	0.01	0.0014266	0.00019484	0.010851	0.0084983	0.00017427	0.00070702	0.00040974	3.2534e-07	6.1139e-05	4.7896e-05	
0.00081722	0.00015093	0.00034294	1.2163e-05	0.00049007	0.0090094	0.0065161	6.1362e-06	0.00022693	0.0043019	0.0021777	0.0099883	0.0099883	3.8344e-07	6.8225e-05	0.00010903	0.0021193	0.011676	0.01	0.01	0.0014308	0.00019699	0.010897	0.008499	0.00017579	0.00071048	0.00041224	3.171e-07	6.1708e-05	4.9571e-05	
0.00082063	0.00015328	0.00034524	1.2439e-05	0.00049343	0.0090099	0.0065466	6.4785e-06	0.00022927	0.0043042	0.0021809	0.0099883	0.0099883	3.3601e-07	6.808e-05	0.00010898	0.0021207	0.011671	0.01	0.01	0.0014351	0.00019918	0.010943	0.0084997	0.00017735	0.00071395	0.00041477	3.1512e-07	6.2325e-05	5.1272e-05	
0.00082408	0.00015565	0.00034758	1.2738e-05	0.00049679	0.0090104	0.0065797	6.8461e-06	0.00023165	0.0043065	0.0021841	0.0099883	0.0099883	2.9463e-07	6.794e-05	0.000109	0.0021221	0.011667	0.01	0.01	0.0014394	0.0002014	0.01099	0.0085004	0.00017896	0.00071744	0.00041734	3.1936e-07	6.2989e-05	5.2998e-05	
0.00082751	0.00015801	0.00034991	1.3028e-05	0.00050015	0.0090109	0.0066122	7.2036e-06	0.00023401	0.0043089	0.0021873	0.0099883	0.0099883	2.4917e-07	6.7794e-05	0.000109	0.0021235	0.011663	0.01	0.01	0.0014436	0.00020361	0.011037	0.0085011	0.00018056	0.00072092	0.00041989	3.1528e-07	6.3631e-05	5.4713e-05	
0.00083098	0.00016039	0.00035227	1.3344e-05	0.00050353	0.0090114	0.0066478	7.5912e-06	0.00023642	0.0043113	0.0021906	0.0099883	0.0099883	2.0991e-07	6.7653e-05	0.00010908	0.002125	0.011659	0.01	0.01	0.0014479	0.00020586	0.011084	0.0085018	0.0001822	0.00072441	0.00042248	3.1872e-07	6.4328e-05	5.6459e-05	
0.00083449	0.00016278	0.00035468	1.3692e-05	0.00050692	0.0090119	0.0066438	8.0136e-06	0.00023888	0.0043137	0.0021939	0.0099883	0.0099883	1.7633e-07	6.752e-05	0.00010926	0.0021266	0.011655	0.01	0.01	0.0014522	0.00020815	0.011131	0.0085025	0.00018392	0.00072792	0.00042512	3.3074e-07	6.5089e-05	5.8236e-05	
0.00083799	0.00016517	0.00035714	1.4019e-05	0.0005103	0.0090124	0.0066394	8.4221e-06	0.00024131	0.0043162	0.0021972	0.0099884	0.0099884	1.3846e-07	6.7379e-05	0.00010941	0.0021281	0.011651	0.01	0.01	0.0014565	0.00021043	0.011179	0.0085032	0.0001856	0.00073141	0.00042781	3.3332e-07	6.5819e-05	6e-05	
0.00084146	0.00016754	0.00035958	1.4334e-05	0.00051367	0.0090129	0.0066344	8.8167e-06	0.00024373	0.0043186	0.0022005	0.0099884	0.0099884	9.6126e-08	6.7231e-05	0.00010952	0.0021297	0.011647	0.01	0.01	0.0014608	0.00021268	0.011226	0.0085039	0.00018727	0.0007349	0.00043047	3.2632e-07	6.6519e-05	6.1749e-05	
0.00084498	0.00016993	0.00036207	1.468e-05	0.00051705	0.0090134	0.0066312	9.2476e-06	0.0002462	0.004321	0.0022039	0.0099884	0.0099884	5.9112e-08	6.7089e-05	0.00010973	0.0021313	0.011643	0.01	0.01	0.0014651	0.00021499	0.011274	0.0085047	0.000189	0.0007384	0.00043319	3.2813e-07	6.7283e-05	6.3532e-05	
0.00084848	0.00017232	0.00036453	1.5012e-05	0.00052043	0.0090139	0.0066274	9.662e-06	0.00024865	0.0043234	0.0022072	0.0099884	0.0099884	6.6532e-08	6.694e-05	0.0001099	0.0021328	0.011639	0.01	0.01	0.0014694	0.00021727	0.011321	0.0085054	0.0001907	0.0007419	0.00043588	3.1961e-07	6.8013e-05	6.5299e-05	
0.00085203	0.00017472	0.00036705	1.5384e-05	0.00052382	0.0090144	0.0065804	1.0122e-05	0.00025115	0.0043259	0.0022106	0.0099884	0.0099884	7.5565e-08	6.6799e-05	0.00011019	0.0021345	0.011635	0.01	0.01	0.0014738	0.00021961	0.01137	0.0085061	0.00019247	0.00074541	0.00043862	3.2228e-07	6.8822e-05	6.7107e-05	
0.00085555	0.00017712	0.00036955	1.5739e-05	0.0005272	0.0090149	0.0065318	1.0564e-05	0.00025363	0.0043284	0.002214	0.0099884	0.0099884	8.1085e-08	6.665e-05	0.00011044	0.0021361	0.011631	0.01	0.01	0.0014781	0.00022192	0.011418	0.0085069	0.00019422	0.00074891	0.00044134	3.1421e-07	6.9593e-05	6.8896e-05	
0.00085913	0.00017954	0.0003721	1.6136e-05	0.0005306	0.0090155	0.0064884	1.1056e-05	0.00025617	0.0043309	0.0022174	0.0099884	0.0099884	8.9332e-08	6.651e-05	0.0001108	0.0021379	0.011627	0.01	0.01	0.0014824	0.0002243	0.011419	0.0085076	0.00019604	0.00075243	0.00044412	3.1765e-07	7.0448e-05	7.0729e-05	
0.00086268	0.00018194	0.00037463	1.6515e-05	0.00053399	0.009016	0.0064432	1.1525e-05	0.00025869	0.0043334	0.0022208	0.0099884	0.0099884	9.3775e-08	6.6361e-05	0.00011111	0.0021396	0.011623	0.01	0.01	0.0014868	0.00022664	0.011419	0.0085084	0.00019783	0.00075593	0.00044687	3.0958e-07	7.126e-05	7.2541e-05	
0.00086621	0.00018433	0.00037713	1.6873e-05	0.00053737	0.0090165	0.0064506	1.1968e-05	0.00026117	0.0043359	0.0022242	0.0099884	0.0099884	9.4254e-08	6.6202e-05	0.00011135	0.0021412	0.011619	0.01	0.01	0.0014911	0.00022896	0.01142	0.0085091	0.00019958	0.00075942	0.0004496	4.8517e-07	7.2027e-05	7.4332e-05	
0.0008697	0.00018671	0.00037971	1.7198e-05	0.00054073	0.009017	0.0064572	1.2387e-05	0.00026363	0.0043383	0.0022275	0.0099884	0.0099884	9.0851e-08	6.6034e-05	0.00011154	0.0021428	0.011615	0.01	0.01	0.0014954	0.00023125	0.01142	0.0085098	0.0002013	0.0007629	0.00045239	6.3792e-07	7.274e-05	7.6098e-05	
0.00087317	0.00018907	0.00038225	1.7503e-05	0.00054408	0.0090175	0.0064629	1.2785e-05	0.00026605	0.0043407	0.0022308	0.0099884	0.0099884	8.3545e-08	6.5856e-05	0.00011167	0.0021444	0.011611	0.01	0.01	0.0014996	0.00023351	0.011421	0.0085105	0.00020298	0.00076636	0.00045516	7.696e-07	7.341e-05	7.7843e-05	
0.0008767	0.00019146	0.00038486	1.7855e-05	0.00054746	0.009018	0.0064711	1.3238e-05	0.00026854	0.0043432	0.0022342	0.0099884	0.0099884	7.8764e-08	6.5689e-05	0.00011194	0.002146	0.011607	0.01	0.01	0.0015039	0.00023584	0.011421	0.0085113	0.00020475	0.00076985	0.00045799	9.5054e-07	7.4173e-05	7.9637e-05	
0.0008803	0.00019388	0.00038755	1.8257e-05	0.00055085	0.0090186	0.0064783	1.3674e-05	0.00027111	0.0043458	0.0022377	0.0099884	0.0099884	6.9857e-08	6.5533e-05	0.00011215	0.0021478	0.011604	0.01	0.01	0.0015083	0.00023823	0.011422	0.008512	0.00020661	0.00077336	0.0004609	1.0865e-06	7.5037e-05	8.148e-05	
0.00088395	0.00019632	0.0003903	1.8714e-05	0.00055427	0.0090191	0.0064882	1.4171e-05	0.00027375	0.0043484	0.0022412	0.0099884	0.0099884	6.3277e-08	6.5389e-05	0.0001125	0.0021497	0.0116	0.01	0.01	0.0015127	0.0002407	0.011424	0.0085128	0.00020857	0.0007769	0.00046387	1.2765e-06	7.6005e-05	8.3374e-05	
0.00088768	0.0001988	0.00039313	1.9233e-05	0.00055772	0.0090196	0.0065007	1.4735e-05	0.00027648	0.0043511	0.0022449	0.0099884	0.0099884	5.8658e-08	6.5255e-05	0.000113	0.0021517	0.011597	0.01	0.01	0.0015171	0.00024324	0.011425	0.0085136	0.00021064	0.00078046	0.00046691	1.5391e-06	7.7083e-05	8.5321e-05	
0.00089137	0.00020126	0.00039604	1.9814e-05	0.00056115	0.0090202	0.006516	1.5369e-05	0.00027916	0.0043537	0.0022485	0.0099884	0.0099884	5.5778e-08	6.7418e-05	0.00011364	0.0021537	0.011593	0.01	0.01	0.0015214	0.00024574	0.011427	0.0085144	0.00021265	0.00078401	0.00047003	1.5994e-06	7.8271e-05	8.732e-05	
0.00089503	0.00020371	0.0003989	2.0368e-05	0.00056456	0.0090207	0.0065302	1.5973e-05	0.00028182	0.0043563	0.0022521	0.0099885	0.0099885	4.9269e-08	6.9563e-05	0.00011421	0.0021557	0.011589	0.01	0.01	0.0015257	0.00024822	0.011428	0.0085152	0.00021463	0.00078754	0.00047311	2.3314e-06	7.9405e-05	8.9294e-05	
0.00089866	0.00020614	0.00040174	2.0895e-05	0.00056796	0.0090213	0.0065435	1.6547e-05	0.00028444	0.0043589	0.0022556	0.0099885	0.0099885	7.8138e-08	7.169e-05	0.00011473	0.0021575	0.011586	0.01	0.01	0.0015299	0.00025066	0.011429	0.0085159	0.00021657	0.00079105	0.00047616	2.9888e-06	8.0486e-05	9.1246e-05	
0.00090235	0.0002086	0.00040465	2.1486e-05	0.00057139	0.0090218	0.0065594	1.7191e-05	0.00028713	0.0043616	0.0022592	0.0099885	0.0099885	1.1271e-07	7.3853e-05	0.00011539	0.0021595	0.011582	0.01	0.01	0.0015342	0.00025317	0.011431	0.0085167	0.0002186	0.00079459	0.00047928	3.1401e-06	8.1676e-05	9.3248e-05	
0.00090601	0.00021104	0.00040752	2.205e-05	0.0005748	0.0090224	0.0065743	1.7806e-05	0.00028979	0.0043642	0.0022628	0.0099885	0.0099885	1.421e-07	7.6e-05	0.000116	0.0021615	0.011579	0.01	0.01	0.0015385	0.00025566	0.011432	0.0085175	0.00022059	0.00079811	0.00048236	3.2639e-06	8.2813e-05	9.5227e-05	
0.00090974	0.00021351	0.00041048	2.2685e-05	0.00057824	0.0090229	0.0065923	1.85e-05	0.00029253	0.0043669	0.0022665	0.0099885	0.0099885	1.7865e-07	7.8186e-05	0.00011676	0.0021635	0.011575	0.01	0.01	0.0015429	0.00025821	0.011434	0.0085183	0.00022268	0.00080166	0.00048552	3.456e-06	8.407e-05	9.7261e-05	
0.00091353	0.00021597	0.0004135	2.3393e-05	0.00058169	0.0090235	0.0066132	1.9278e-05	0.00029535	0.0043697	0.0022701	0.0099885	0.0099885	2.2351e-07	8.041e-05	0.00011767	0.0021656	0.011572	0.01	0.01	0.0015472	0.00026083	0.011436	0.0085191	0.00022487	0.0008052	0.00048875	3.3908e-06	8.5444e-05	9.9347e-05	
0.00091729	0.00021841	0.00041649	2.407e-05	0.00058514	0.0090241	0.006633	2.0021e-05	0.00029813	0.0043724	0.0022737	0.0099885	0.0099885	2.6223e-07	8.2616e-05	0.00011852	0.0021675	0.011569	0.01	0.01	0.0015515	0.00026342	0.011438	0.0085199	0.00022703	0.00080872	0.00049195	3.3004e-06	8.6763e-05	0.00010141	
0.00092111	0.00022088	0.00041956	2.483e-05	0.0005886	0.0090246	0.0066562	2.0858e-05	0.00030099	0.0043752	0.0022774	0.0099885	0.0099885	3.1129e-07	8.4863e-05	0.00011955	0.0021696	0.011565	0.01	0.01	0.0015559	0.00026609	0.01144	0.0085208	0.00022929	0.00081226	0.00049522	3.2644e-06	8.8212e-05	0.00010353	
0.000925	0.00022339	0.00042259	2.5685e-05	0.0005921	0.0090252	0.0066831	2.1801e-05	0.00030393	0.0043781	0.0022812	0.0099885	0.0099885	3.7338e-07	8.7152e-05	0.00012077	0.0021718	0.011562	0.01	0.01	0.0015603	0.00026883	0.011442	0.0085216	0.00023167	0.00081583	0.00049846	3.2801e-06	8.9799e-05	0.00010571	
