Zonotrichia_albicollis	Taeniopygia_guttata	Sturnus_vulgaris	Stachyridopsis_ruficeps	Serinus_canaria	Pseudopodoces_humilis	Pipra_filicauda	Passer_domesticus	Parus_major	Oriolus_oriolus	Neopelma_chrysocephalum	Molothrus_ater	Manacus_vitellinus	Malurus_cyaneus	Lonchura_Striata_domestica	Lepidothrix_coronata	Geospiza_fortis	Ficedula_albicollis	Erythrura_gouldiae	Empidonax_traillii	Cyanistes_caeruleus	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Chiroxiphia_lanceolata	Catharus_ustulatus	Camarhynchus_parvulus	Acanthisitta_chloris	
6.5867e-05	1.9835e-05	3.6692e-06	0.00016176	7.2934e-06	4.7808e-05	0.026871	1.8571e-06	0.00071237	0.002788	4.8677e-05	7.7867e-06	0.00050253	4.8701e-08	0.00010958	0.01	0.01	0.083086	0.048176	0.0020215	0.0088438	0.0098522	0.020628	0.00052083	0.00043238	1.9219e-06	0.01	0.00040297	
6.7042e-05	2.0699e-05	3.8382e-06	0.00016412	7.2067e-06	4.7718e-05	0.026914	1.8366e-06	0.00071565	0.0027623	4.9361e-05	8.5517e-06	0.00050563	5.3822e-08	0.00011124	0.01	0.01	0.082994	0.048119	0.0020369	0.0088444	0.0098494	0.020617	0.00053146	0.00043538	2.1737e-06	0.01	0.00040302	
6.8283e-05	2.1604e-05	4.0284e-06	0.00016685	7.1388e-06	4.764e-05	0.026957	1.8211e-06	0.000719	0.0027384	5.0091e-05	9.3572e-06	0.00050877	5.9547e-08	0.00011294	0.01	0.01	0.082912	0.048064	0.0020532	0.008845	0.0098468	0.020606	0.00054256	0.00043843	2.4544e-06	0.01	0.00040324	
6.9597e-05	2.2554e-05	4.2426e-06	0.00017002	7.0894e-06	4.7573e-05	0.027001	1.8108e-06	0.00072244	0.0027163	5.0868e-05	1.0207e-05	0.00051194	6.602e-08	0.0001147	0.01	0.01	0.082841	0.048012	0.0020704	0.0088456	0.0098443	0.020595	0.00055415	0.00044155	2.7683e-06	0.01	0.00040364	
7.088e-05	2.3485e-05	4.4462e-06	0.00017302	7.0306e-06	4.7498e-05	0.027045	1.7969e-06	0.00072584	0.0026935	5.1623e-05	1.1037e-05	0.00051509	7.0968e-08	0.00011644	0.01	0.01	0.082767	0.047959	0.0020873	0.0088462	0.0098418	0.020584	0.00056557	0.00044465	3.0683e-06	0.01	0.00040396	
7.2134e-05	2.4397e-05	4.6394e-06	0.00017587	6.9621e-06	4.7414e-05	0.027088	1.7792e-06	0.0007292	0.0026701	5.2355e-05	1.185e-05	0.00051823	7.4394e-08	0.00011815	0.01	0.01	0.082688	0.047906	0.0021039	0.0088468	0.0098392	0.020573	0.00057681	0.00044771	3.3547e-06	0.01	0.00040422	
7.3463e-05	2.5355e-05	4.6496e-06	0.00017917	6.9126e-06	4.7343e-05	0.027132	1.7668e-06	0.00073265	0.0026485	5.3138e-05	1.2709e-05	0.00052139	7.8644e-08	0.00011992	0.01	0.01	0.082621	0.047855	0.0021066	0.0088475	0.0098368	0.020562	0.00058857	0.00045084	3.6765e-06	0.01	0.00040465	
7.4761e-05	2.6294e-05	4.6533e-06	0.00018231	7.3424e-06	4.7262e-05	0.027176	1.7507e-06	0.00073606	0.0026263	5.3896e-05	1.3538e-05	0.00052454	8.1337e-08	0.00012166	0.01	0.01	0.082549	0.047803	0.0021091	0.0088481	0.0098344	0.020551	0.00060015	0.00045394	3.9834e-06	0.01	0.00040501	
7.6135e-05	2.728e-05	4.6692e-06	0.00018593	7.8229e-06	4.7193e-05	0.027221	1.7397e-06	0.00073954	0.0026057	5.4706e-05	1.4414e-05	0.00052773	8.4864e-08	0.00012347	0.01	0.01	0.082488	0.047754	0.002112	0.0088487	0.009832	0.02054	0.00061224	0.00045711	4.3276e-06	0.01	0.00040556	
7.7477e-05	2.8245e-05	4.6785e-06	0.00018937	8.2818e-06	4.7116e-05	0.027265	1.7249e-06	0.00074299	0.0025845	5.5491e-05	1.527e-05	0.0005309	8.6819e-08	0.00012525	0.01	0.01	0.082424	0.047704	0.0021147	0.0088493	0.0098297	0.02053	0.00062415	0.00046024	4.6559e-06	0.01	0.00040602	
7.8897e-05	2.9259e-05	4.7003e-06	0.00019334	8.795e-06	4.705e-05	0.027309	1.7151e-06	0.00074653	0.002565	5.6252e-05	1.6174e-05	0.00053405	8.9653e-08	0.00012708	0.01	0.01	0.082369	0.047657	0.0021173	0.00885	0.0098274	0.020519	0.00063587	0.00046335	5.0245e-06	0.01	0.00040636	
8.0284e-05	3.0253e-05	4.7154e-06	0.00019711	9.2852e-06	4.6976e-05	0.027353	1.9078e-06	0.00075003	0.0025448	5.699e-05	1.7057e-05	0.00053718	9.0899e-08	0.00012889	0.01	0.01	0.08231	0.047609	0.0021197	0.0088506	0.0098252	0.020509	0.0006474	0.00046643	5.376e-06	0.01	0.00040661	
8.1639e-05	3.1225e-05	4.7238e-06	0.00020068	9.753e-06	4.6893e-05	0.027397	2.0927e-06	0.00075349	0.0025234	5.7703e-05	1.792e-05	0.0005403	9.056e-08	0.00013068	0.01	0.01	0.082249	0.04756	0.0021219	0.0088512	0.0098231	0.020498	0.00065875	0.00046948	5.7111e-06	0.01	0.0004068	
8.3075e-05	3.2249e-05	5.1481e-06	0.00020402	1.0279e-05	4.8407e-05	0.02744	2.2953e-06	0.00075691	0.0025263	6.3327e-05	1.8834e-05	0.00054339	1.2532e-07	0.00013253	0.01	0.01	0.082183	0.047514	0.002124	0.0088519	0.0098209	0.020488	0.00066989	0.00047249	6.0282e-06	0.01	0.00040689	
8.4444e-05	3.3248e-05	5.5514e-06	0.00020715	1.0778e-05	4.9902e-05	0.027483	2.4889e-06	0.00076028	0.0025288	6.8832e-05	1.9724e-05	0.00054647	1.571e-07	0.00013435	0.01	0.01	0.082112	0.047466	0.0021258	0.0088525	0.0098186	0.020478	0.00068084	0.00047547	6.3283e-06	0.01	0.0004069	
8.5894e-05	3.4299e-05	6.0032e-06	0.00021079	1.1337e-05	5.1436e-05	0.027471	2.7049e-06	0.00076375	0.0025321	7.0514e-05	2.0665e-05	0.00054959	1.9326e-07	0.00013623	0.01	0.01	0.082052	0.047422	0.0021281	0.0088531	0.0098166	0.020468	0.00069228	0.00047852	6.6665e-06	0.01	0.00040709	
8.7306e-05	3.5326e-05	6.433e-06	0.00021421	1.1868e-05	5.2951e-05	0.027458	2.9114e-06	0.00076717	0.002535	7.2154e-05	2.1582e-05	0.00055268	2.263e-07	0.00013808	0.01	0.01	0.081988	0.047376	0.0021302	0.0088537	0.0098144	0.020457	0.00070352	0.00048154	6.9868e-06	0.01	0.0004072	
8.8681e-05	3.6329e-05	6.8415e-06	0.00021744	1.2372e-05	5.4447e-05	0.027446	3.1086e-06	0.00077055	0.0025376	7.3753e-05	2.2476e-05	0.00055575	2.5633e-07	0.0001399	0.01	0.01	0.08192	0.04733	0.0021322	0.0088543	0.0098122	0.020447	0.00071455	0.00048452	7.2899e-06	0.01	0.00040722	
9.014e-05	3.7385e-05	7.3006e-06	0.00022118	1.294e-05	5.5982e-05	0.027434	3.141e-06	0.00077401	0.002541	7.5445e-05	2.3422e-05	0.00055886	2.9097e-07	0.00014178	0.01	0.01	0.081862	0.047286	0.0021345	0.0088549	0.0098102	0.020437	0.0007261	0.00048757	7.6327e-06	0.01	0.00040742	
9.1686e-05	3.8495e-05	7.8163e-06	0.00022197	1.3576e-05	5.756e-05	0.027422	3.1814e-06	0.00077756	0.0025452	7.7235e-05	2.4423e-05	0.000562	3.3093e-07	0.00014373	0.01	0.01	0.081814	0.047245	0.0021373	0.0088556	0.0098083	0.020427	0.00073819	0.00049069	8.0199e-06	0.01	0.00040781	
9.3324e-05	3.9663e-05	8.3953e-06	0.00022301	1.429e-05	5.9179e-05	0.02741	3.23e-06	0.0007812	0.0025502	7.9127e-05	2.5483e-05	0.00056518	3.7703e-07	0.00014575	0.01	0.01	0.081776	0.047206	0.0021405	0.0088562	0.0098065	0.020418	0.00075083	0.00049387	8.4566e-06	0.01	0.00040839	
9.492e-05	4.0804e-05	8.9466e-06	0.00022394	1.4969e-05	6.0778e-05	0.027399	3.2733e-06	0.00078479	0.0025549	8.0973e-05	2.6516e-05	0.00056834	4.1934e-07	0.00014773	0.01	0.01	0.081733	0.047167	0.0021436	0.0088569	0.0098047	0.020408	0.00076325	0.00049703	8.871e-06	0.01	0.00040888	
9.648e-05	4.1923e-05	9.4741e-06	0.00022478	1.5619e-05	6.236e-05	0.027387	3.3119e-06	0.00078835	0.0025592	8.2779e-05	2.7527e-05	0.00057147	4.5829e-07	0.00014969	0.01	0.01	0.081687	0.047126	0.0021465	0.0088575	0.0098029	0.020398	0.00077548	0.00050015	9.2663e-06	0.01	0.00041108	
9.8134e-05	4.31e-05	1.0067e-05	0.00022587	1.6348e-05	6.3984e-05	0.027375	3.3589e-06	0.00079199	0.0025644	8.4689e-05	2.8596e-05	0.00057465	5.0363e-07	0.00015171	0.01	0.01	0.081651	0.047088	0.0021499	0.0088582	0.0098012	0.020389	0.00078827	0.00050334	9.7128e-06	0.01	0.00041354	
9.9883e-05	4.4337e-05	1.0591e-05	0.00022724	1.7165e-05	6.5651e-05	0.027364	3.4144e-06	0.00079572	0.0025706	8.6706e-05	2.9728e-05	0.00057785	5.5609e-07	0.00015381	0.01	0.01	0.081611	0.047053	0.0021538	0.0088589	0.0097994	0.020379	0.00079154	0.0005066	1.0134e-05	0.01	0.00041627	
0.00010173	4.5637e-05	1.1179e-05	0.0002289	1.8076e-05	6.7362e-05	0.027354	3.479e-06	0.00079954	0.0025776	8.8836e-05	3.0923e-05	0.00058109	6.1669e-07	0.00015597	0.01	0.01	0.081579	0.047021	0.0021581	0.0088596	0.0097978	0.02037	0.00079502	0.00050993	1.0609e-05	0.01	0.00041929	
0.00010354	4.6908e-05	1.1739e-05	0.00023043	1.8946e-05	6.9053e-05	0.027343	3.5379e-06	0.00080331	0.0025843	9.0916e-05	3.209e-05	0.00058432	6.7263e-07	0.0001581	0.01	0.01	0.081544	0.046987	0.0021622	0.0088603	0.0097961	0.020361	0.00079841	0.00051322	1.106e-05	0.01	0.00042217	
0.0001053	4.8151e-05	1.2283e-05	0.00023184	1.9775e-05	7.0722e-05	0.027332	3.5913e-06	0.00080705	0.0025906	9.2945e-05	3.3228e-05	0.00058752	7.2407e-07	0.0001602	0.01	0.01	0.081505	0.046952	0.0021661	0.0088609	0.0097944	0.020351	0.0008017	0.00051648	1.1497e-05	0.01	0.00042493	
0.00010716	4.9457e-05	1.2892e-05	0.00023355	2.0701e-05	7.2435e-05	0.027322	3.6537e-06	0.00081087	0.0025979	9.5087e-05	3.4431e-05	0.00059075	7.8383e-07	0.00016236	0.01	0.01	0.081475	0.04692	0.0021705	0.0088616	0.0097926	0.020342	0.00080521	0.00051981	1.1989e-05	0.01	0.00042798	
0.00010897	5.0735e-05	1.3473e-05	0.00023513	2.1584e-05	7.4128e-05	0.027311	3.7105e-06	0.00081465	0.0026044	9.7179e-05	3.5605e-05	0.00059397	8.3888e-07	0.0001645	0.01	0.01	0.081442	0.046887	0.0021747	0.0088623	0.009791	0.020333	0.00080862	0.00052311	1.2456e-05	0.01	0.00043089	
0.00011089	5.2076e-05	1.4124e-05	0.00023702	2.257e-05	7.5865e-05	0.027301	3.7766e-06	0.00081851	0.0026118	9.9387e-05	3.6845e-05	0.00059722	9.0283e-07	0.0001667	0.01	0.01	0.081417	0.046856	0.0021794	0.008863	0.0097895	0.020324	0.00081225	0.00052648	1.2981e-05	0.01	0.0004341	
0.00011276	5.3389e-05	1.4744e-05	0.00023878	2.3512e-05	7.7581e-05	0.02729	3.837e-06	0.00082233	0.0026189	0.00010154	3.8056e-05	0.00060045	1.3714e-06	0.00016888	0.01	0.01	0.081389	0.046825	0.0021838	0.0088637	0.0097879	0.020314	0.00081578	0.00052981	1.3481e-05	0.01	0.00043718	
0.0001146	5.4677e-05	1.5338e-05	0.00024043	2.4415e-05	7.9278e-05	0.02728	3.8923e-06	0.00082612	0.0026256	0.00010365	3.9241e-05	0.00060367	1.8395e-06	0.00017102	0.01	0.01	0.081358	0.046792	0.0021881	0.0088644	0.0097863	0.020305	0.00081923	0.00053311	1.3958e-05	0.01	0.00044025	
0.00011654	5.6031e-05	1.6005e-05	0.00024239	2.5425e-05	8.1021e-05	0.02727	3.9571e-06	0.00083	0.0026332	0.00010588	4.0494e-05	0.00060692	2.3071e-06	0.00017324	0.01	0.01	0.081336	0.046762	0.0021928	0.0088651	0.0097849	0.020296	0.00082291	0.00053648	1.4496e-05	0.01	0.00044332	
0.00011858	5.7453e-05	1.6782e-05	0.00024472	2.6554e-05	8.2811e-05	0.02726	4.032e-06	0.00083396	0.0026418	0.00010824	4.182e-05	0.0006102	2.7742e-06	0.00017553	0.01	0.01	0.081287	0.046734	0.0021981	0.0088658	0.0097836	0.020288	0.0008268	0.00053993	1.4907e-05	0.01	0.00044639	
0.00012058	5.8846e-05	1.7524e-05	0.0002469	2.7633e-05	8.4579e-05	0.02725	4.101e-06	0.00083788	0.00265	0.00011054	4.3114e-05	0.00061347	3.2409e-06	0.00017778	0.01	0.01	0.081234	0.046706	0.0022031	0.0088666	0.0097822	0.020279	0.0008306	0.00054334	1.5296e-05	0.01	0.00044946	
0.0001227	6.0309e-05	1.8356e-05	0.00024945	2.8838e-05	8.6394e-05	0.027241	4.1803e-06	0.0008419	0.0026591	0.00011297	4.4483e-05	0.00061677	3.7071e-06	0.00018012	0.01	0.01	0.081191	0.04668	0.0022087	0.0088673	0.009781	0.020271	0.00083463	0.00054682	1.5736e-05	0.01	0.00045252	
0.00012493	6.1847e-05	1.9288e-05	0.00025245	3.0184e-05	8.8258e-05	0.027232	4.2709e-06	0.000846	0.0026692	0.00011553	4.5931e-05	0.0006201	4.1728e-06	0.00018253	0.01	0.01	0.081157	0.046656	0.0022147	0.008868	0.0097799	0.020262	0.0008389	0.00055038	1.5793e-05	0.01	0.00045558	
0.00012712	6.3353e-05	2.0179e-05	0.00025526	3.1471e-05	9.0101e-05	0.027222	5.0429e-06	0.00085007	0.0026789	0.00011804	4.7345e-05	0.00062341	4.6381e-06	0.0001849	0.01	0.01	0.08112	0.046631	0.0022205	0.0088688	0.0097788	0.020254	0.00084307	0.0005539	1.5839e-05	0.01	0.00045863	
0.00012925	6.4827e-05	2.1029e-05	0.0002579	3.2702e-05	9.1921e-05	0.027213	5.7873e-06	0.00085409	0.0026882	0.00012049	4.8726e-05	0.00062671	5.1029e-06	0.00018724	0.01	0.01	0.08108	0.046606	0.0022261	0.0088695	0.0097777	0.020246	0.00084714	0.00055739	1.5872e-05	0.01	0.00046169	
